gene	log2FC	p	padj	n
IGKC	-0.714651740105747	0.015751425542357	0.872406092034194	17
GGCT	-0.356137259258028	0.0157955300115129	0.872406092034194	17
MIR1304	-0.537605208038949	0.0157992751016094	0.872406092034194	17
CEP290	0.666928210312491	0.0159451383618681	0.872406092034194	17
NCKAP1	0.473708012818003	0.0159733380516535	0.872406092034194	17
KIAA1033	0.360418705362384	0.0160558226393609	0.872406092034194	17
STMN2	-0.678720362364359	0.0161145745021853	0.872406092034194	17
ACTC1	-0.722729668335331	0.0161689345952829	0.872406092034194	17
RREB1	0.461930874509425	0.0163476629030138	0.872406092034194	17
ZFYVE9	0.33594796250228	0.0164489237318857	0.872406092034194	17
LUZP2	-1.12629181337862	0.0164739838641059	0.872406092034194	17
VLDLR	0.345172934746639	0.0165042369211195	0.872406092034194	17
DUSP26	-1.00739775322463	0.0165383771027109	0.872406092034194	17
HHLA2	-1.48893562093252	0.0168552040271036	0.872406092034194	17
CACNA1F	-0.518843729953387	0.0168587849017155	0.872406092034194	17
TCTA	0.336909584850766	0.0169446722488453	0.872406092034194	17
PDC	-0.908066218296466	0.0172726196312346	0.872406092034194	17
CA10	-0.959851012490866	0.0173060418353949	0.872406092034194	17
OTOF	-0.757542392910886	0.0173835320060273	0.872406092034194	17
SYNJ2	-0.514464880523689	0.0174059858324254	0.872406092034194	17
EHHADH	0.793811379796083	0.0174380678908024	0.872406092034194	17
RRP1	-0.969649004323509	0.0176237392503317	0.872406092034194	17
LARP4	-0.385722874332706	0.0176245534595047	0.872406092034194	17
SCPEP1	0.309533155429543	0.0177245377679509	0.872406092034194	17
SGCA	-0.694078557383138	0.0178629717310617	0.872406092034194	17
APOOL	0.449984343738422	0.0178680031976062	0.872406092034194	17
APBA1	-0.646372726238645	0.0180029112006112	0.872406092034194	17
GTPBP6	0.266767837220243	0.0180212164011822	0.872406092034194	17
WIPI2	0.292806165531756	0.0180476343733627	0.872406092034194	17
LOC389906	-0.888685517320134	0.0181240213793201	0.872406092034194	17
BPI	-0.667036971695048	0.0181377028576543	0.872406092034194	17
ZNF329	0.412962428764941	0.0182810761396623	0.872406092034194	17
PSD	-0.856524366021572	0.0183757942458938	0.872406092034194	17
CHI3L1	-1.34555097116613	0.0184239467808021	0.872406092034194	17
SSUH2	-0.766058962863708	0.0186083679837392	0.872406092034194	17
STEAP4	-0.803262201907415	0.0186136122250092	0.872406092034194	17
PPAT	0.445908065646054	0.0186176290063034	0.872406092034194	17
RAB11B	-0.779052956049103	0.018640266217708	0.872406092034194	17
MDH1	0.499552576176269	0.0187008285382371	0.872406092034194	17
FGFR2	-0.401153013934103	0.0187195845937861	0.872406092034194	17
CMA1	-0.712594811433669	0.0187459714785981	0.872406092034194	17
