gene	log2FC	p	padj	n
10725_at	0.53667549752381	4.53652413614056e-06	0.000322375569940014	31
57695_at	0.717199108285715	4.57353674016793e-06	0.000323077372792005	31
8490_at	0.857696903369048	4.60512727026243e-06	0.000323077372792005	31
10426_at	0.644837286892858	4.61381356283745e-06	0.000323077372792005	31
139716_at	0.823911928434524	4.62185894745072e-06	0.000323077372792005	31
23499_at	0.658920161089286	4.66756135293455e-06	0.000324663835474237	31
9815_at	0.522950859738096	4.73111382730817e-06	0.000324663835474237	31
282969_at	-1.09137846006548	4.76747278102462e-06	0.000324663835474237	31
58487_at	0.774616464803572	4.76813791904489e-06	0.000324663835474237	31
5286_at	0.705831530553573	4.77801764546379e-06	0.000324663835474237	31
23451_at	0.537325890773811	4.78320847831382e-06	0.000324663835474237	31
8925_at	0.447053737333334	4.7924438144015e-06	0.000324663835474237	31
23505_at	0.639224462738097	4.79621338169929e-06	0.000324663835474237	31
2059_at	0.565933176607143	4.83114236822629e-06	0.000325740725189935	31
54915_at	0.458283583916667	4.98376522505728e-06	0.000334298324278338	31
54439_at	0.57540689344643	4.99710212631406e-06	0.000334298324278338	31
10482_at	0.844493965761906	5.02754477806182e-06	0.000335026194043139	31
1360_at	-1.25964259331548	5.06238384384103e-06	0.000336040254688455	31
56929_at	0.714059402375001	5.11349713056305e-06	0.000337105260926583	31
6703_at	-0.574368448970239	5.12353011734076e-06	0.000337105260926583	31
3983_at	0.602341536029762	5.13747945240209e-06	0.000337105260926583	31
374946_at	-0.927113987083334	5.20914783639799e-06	0.000340503304756305	31
51339_at	0.668407917654763	5.2542334526195e-06	0.000342144494713162	31
1655_at	0.594942400190477	5.45121772060903e-06	0.000353627101072539	31
55696_at	0.428301744083334	5.4984108617609e-06	0.000355342582711386	31
894_at	0.773837755154762	5.56207582384632e-06	0.000355517915617455	31
7581_at	1.257624355	5.57044633720401e-06	0.000355517915617455	31
4899_at	0.624789487279763	5.57352622484358e-06	0.000355517915617455	31
1174_at	-0.58027958092262	5.58415971628491e-06	0.000355517915617455	31
92335_at	0.514030740845238	5.64672041596259e-06	0.000358169384606575	31
11277_at	-0.480862220952381	5.88049734506152e-06	0.000371621393105253	31
9406_at	0.560337407041667	5.90358431932537e-06	0.000371708768576347	31
115426_at	0.533670242755953	5.94432235784625e-06	0.000372842309964994	31
4801_at	0.607839253976191	6.02637351252792e-06	0.000372842309964994	31
60558_at	0.667363089625001	6.0294178575179e-06	0.000372842309964994	31
5128_at	0.674152045613096	6.03146874568812e-06	0.000372842309964994	31
25820_at	0.560037443613095	6.03599393890297e-06	0.000372842309964994	31
79780_at	0.680588909005954	6.05221080055286e-06	0.000372842309964994	31
57404_at	0.696108931660715	6.13495028813451e-06	0.000376584797973447	31
65244_at	0.926294139178572	6.16536075011323e-06	0.000377099886451568	31
9897_at	0.50404265167262	6.19653591691655e-06	0.000377657914993284	31
801_at	0.51419148529762	6.29557021482054e-06	0.000382333104606442	31
9698_at	0.723641960148811	6.35072705828826e-06	0.000384319970318886	31
22950_at	0.701402006619049	6.41131062037731e-06	0.000386620090438668	31
57690_at	0.857541429077382	6.47372883586202e-06	0.000388239363088895	31
1793_at	1.00955156146429	6.49117622893749e-06	0.000388239363088895	31
83786_at	0.912181894851191	6.50617173925686e-06	0.000388239363088895	31
2317_at	1.14899186974405	6.6018663071639e-06	0.000390660683656992	31
57666_at	0.690699726053572	6.62468344575656e-06	0.000390660683656992	31
55692_at	0.883653477607144	6.64028312699858e-06	0.000390660683656992	31
1315_at	0.544273875880952	6.65428373262904e-06	0.000390660683656992	31
54467_at	0.39146565192262	6.67949563728181e-06	0.000390660683656992	31
133619_at	0.667641728113096	6.68392071373585e-06	0.000390660683656992	31
7110_at	0.880099873827382	6.76424190038512e-06	0.000390660683656992	31
11096_at	0.814205204226191	6.77028808087832e-06	0.000390660683656992	31
55339_at	0.565632174767857	6.7721363317517e-06	0.000390660683656992	31
6314_at	0.961051687827382	6.77485828834093e-06	0.000390660683656992	31
84269_at	-0.8094478045	6.81854884863464e-06	0.000391189510091178	31
23435_at	0.803024181303572	6.86635162461696e-06	0.000391189510091178	31
1213_at	0.429383138869048	6.87871169517768e-06	0.000391189510091178	31
91746_at	0.545339751732144	6.87929937546503e-06	0.000391189510091178	31
5411_at	0.781003170958335	6.90009199832794e-06	0.000391189510091178	31
9320_at	0.350901588178572	6.92108031984274e-06	0.000391189510091178	31
2618_at	0.902791751720239	7.0358672961127e-06	0.00039636928721456	31
9276_at	0.662830097202382	7.15699167588304e-06	0.000401870948987452	31
1329_at	-0.598532285321428	7.2079956745582e-06	0.000403412202361058	31
79778_at	1.13846097482738	7.34926066744307e-06	0.000408152258017599	31
54872_at	0.70294075932143	7.35692072115906e-06	0.000408152258017599	31
9439_at	0.48537582902381	7.3951927314883e-06	0.000408152258017599	31
1121_at	0.588874381119049	7.40501301098929e-06	0.000408152258017599	31
26953_at	0.685052261833334	7.41185053389428e-06	0.000408152258017599	31
5198_at	0.925367172142858	7.45990711149872e-06	0.000409481952536946	31
146223_at	0.724205052410715	7.54890074359077e-06	0.000410535272178658	31
57532_at	0.515425676583334	7.5558825307959e-06	0.000410535272178658	31
23181_at	0.624796004303572	7.59842005401801e-06	0.000410535272178658	31
5359_at	0.810362658363096	7.61210220763601e-06	0.000410535272178658	31
9774_at	0.739341092577382	7.61613827098944e-06	0.000410535272178658	31
118460_at	0.561567792059524	7.63243628908472e-06	0.000410535272178658	31
148_at	1.35887896079167	7.64689663815204e-06	0.000410535272178658	31
6596_at	0.73170998089881	7.67344458826363e-06	0.000410673162558134	31
23032_at	0.597536110928571	7.83964064550652e-06	0.000417333159006185	31
54332_at	0.805697268244048	7.84662368328807e-06	0.000417333159006185	31
10082_at	0.526447097321429	7.94428658242591e-06	0.00041757324721555	31
55131_at	0.615202325500001	7.96236535904036e-06	0.00041757324721555	31
79718_at	0.340724404404762	7.98260041273612e-06	0.00041757324721555	31
4281_at	0.89906991927381	7.99951966154634e-06	0.00041757324721555	31
57472_at	0.826323924791667	8.0245323955774e-06	0.00041757324721555	31
285636_at	0.559513422708333	8.02521581488194e-06	0.00041757324721555	31
