	logFC	AveExpr	t	P.Value	adj.P.Val	B
1552641_s_at	0.0810200000000005	7.969295	0.436149242334588	0.672738900444492	0.999986929681082	-4.79220186328983
233738_at	-0.0498250000000011	5.4090275	-0.436139672147451	0.672745596594785	0.999986929681082	-4.7922035475129
205462_s_at	0.0826450000000003	6.8791725	0.436131253304612	0.672751487187754	0.999986929681082	-4.79220502908646
220702_at	-0.0559274999999992	3.91329875	-0.436084731835113	0.672784038289061	0.999986929681082	-4.79221321559427
236078_at	0.0642799999999992	7.8087375	0.436046241670689	0.672810970423257	0.999986929681082	-4.79221998819496
226091_s_at	0.0384999999999991	13.5933	0.436027257603183	0.672824254035272	0.999986929681082	-4.79222332836235
231406_at	0.0504774999999995	8.67135125	0.436015995646722	0.672832134355509	0.999986929681082	-4.79222530979234
207891_s_at	0.0697850000000013	6.968345	0.435983101978817	0.672855151257341	0.999986929681082	-4.79223109683446
231392_at	-0.0430524999999999	3.85401375	-0.435979944230442	0.672857360868164	0.999986929681082	-4.79223165236135
1561468_at	0.0610374999999994	4.50957625	0.435968039388245	0.672865691222211	0.999986929681082	-4.79223374668693
214831_at	-0.0396849999999986	6.05803	-0.435961904770535	0.672869983908736	0.999986929681082	-4.79223482588128
221137_at	-0.0558049999999994	4.3353825	-0.43589255462373	0.672918512402862	0.999986929681082	-4.79224702488631
206340_at	-0.0651549999999999	4.48446	-0.435883918168498	0.672924555964731	0.999986929681082	-4.79224854395094
208175_s_at	-0.0500175	2.65751875	-0.435879674290922	0.672927525726535	0.999986929681082	-4.79224929039553
1568921_at	0.0474275	3.81631125	0.435839615374741	0.672955558270908	0.999986929681082	-4.79225633591958
1556919_at	0.0411449999999993	4.7975025	0.435833755840912	0.672959658717015	0.999986929681082	-4.79225736643808
218345_at	0.0578774999999991	6.40899875	0.435832906154274	0.672960253320596	0.999986929681082	-4.79225751587173
243921_at	0.0423975000000008	5.86742875	0.435831046808794	0.672961554475799	0.999986929681082	-4.79225784287225
243236_at	0.0387324999999987	3.86149625	0.435784078407615	0.672994422969744	0.999986929681082	-4.79226610270757
1557193_at	0.0451050000000004	4.523345	0.435754286241368	0.673015271910655	0.999986929681082	-4.7922713415092
241690_at	-0.0626000000000015	5.29449	-0.43574498257755	0.673021782794416	0.999986929681082	-4.79227297744281
205656_at	-0.0710824999999993	5.73143375	-0.435742334501838	0.673023635974221	0.999986929681082	-4.79227344306803
228515_at	0.0597974999999984	8.17790875	0.435726437724109	0.673034760926794	0.999986929681082	-4.79227623822735
238757_at	-0.0680424999999998	4.93109375	-0.435703357179692	0.673050913403358	0.999986929681082	-4.79228029635181
207594_s_at	-0.0504924999999998	4.24783125	-0.435685953274184	0.673063093309648	0.999986929681082	-4.7922833562514
242810_x_at	-0.057452500000001	7.15695125	-0.435654700701151	0.673084965284992	0.999986929681082	-4.7922888506932
224198_at	-0.0412424999999992	6.06035375	-0.435570240585521	0.673144075942062	0.999986929681082	-4.79230369758596
222576_s_at	0.0711574999999991	7.04191375	0.435549732285885	0.67315842933423	0.999986929681082	-4.79230730224883
242733_at	-0.0655800000000024	6.08799	-0.435549693103568	0.673158456757366	0.999986929681082	-4.7923073091356
1555478_at	0.0437474999999985	7.49914375	0.435543247544712	0.673162967917583	0.999986929681082	-4.79230844201319
243667_at	0.0400900000000002	3.651845	0.435535241059479	0.673168571568392	0.999986929681082	-4.79230984921887
243267_x_at	-0.0743	7.287565	-0.435526029929497	0.673175018363038	0.999986929681082	-4.79231146812087
216867_s_at	0.132357500000001	7.67684875	0.435520144404947	0.673179137608308	0.999986929681082	-4.79231250251439
220588_at	0.044487499999998	7.50373875	0.435493582275673	0.673197728434661	0.999986929681082	-4.79231717070288
223742_at	-0.0579824999999978	8.21831875	-0.435489905538154	0.673200301800553	0.999986929681082	-4.7923178168539
214601_at	-0.0528049999999998	2.410125	-0.435473760035908	0.67321160216652	0.999986929681082	-4.79232065420925
243213_at	-0.0395049999999983	5.130125	-0.435466460657274	0.673216711088244	0.999986929681082	-4.79232193694482
207713_s_at	0.0537599999999987	8.940435	0.435428678013622	0.673243155890752	0.999986929681082	-4.79232857624918
234012_at	0.0695300000000003	6.526175	0.435426822371712	0.67324445470256	0.999986929681082	-4.7923289023155
1560065_at	-0.0460950000000011	4.98995	-0.435407862660598	0.673257725160466	0.999986929681082	-4.79233223376917
207622_s_at	0.0404924999999992	8.80154375	0.435407243754215	0.673258158353202	0.999986929681082	-4.79233234251632
236526_x_at	0.178467500000001	5.22431875	0.435358783139363	0.673292077909458	0.999986929681082	-4.79234085701302
200604_s_at	0.0743599999999986	9.26971	0.435356704461588	0.673293532877999	0.999986929681082	-4.79234122221547
202917_s_at	-0.076340000000001	4.1553475	-0.435351232146209	0.673297363226806	0.999986929681082	-4.79234218363757
236511_at	-0.057757500000001	3.30679125	-0.435255546252281	0.673364340198659	0.999986929681082	-4.79235899270989
219169_s_at	-0.0932774999999992	8.51520625	-0.435254110470881	0.673365345221383	0.999986929681082	-4.79235924490629
202061_s_at	-0.0959675000000022	10.12619125	-0.435210930213416	0.673395570990834	0.999986929681082	-4.79236682919698
1561616_a_at	-0.0612475000000003	6.95193875	-0.43518390277218	0.673414490256469	0.999986929681082	-4.79237157600793
242076_at	-0.0526050000000007	4.39101	-0.435171069487146	0.673423473667562	0.999986929681082	-4.7923738298125
228212_at	-0.0376549999999991	6.0861675	-0.435163715231366	0.6734286217351	0.999986929681082	-4.79237512135211
207204_at	-0.0628474999999984	5.27093125	-0.435100944897083	0.67347256245243	0.999986929681082	-4.79238614412189
227160_s_at	0.0454500000000024	8.565565	0.435083461652711	0.673484801368692	0.999986929681082	-4.79238921399829
1554642_at	0.0634900000000007	6.2169525	0.435008231637144	0.673537466309318	0.999986929681082	-4.79240242229341
222605_at	-0.118990000000004	9.1003275	-0.434852840713816	0.67364625399817	0.999986929681082	-4.79242969785206
233088_at	0.115937499999999	7.04162625	0.43484538218846	0.673651475840747	0.999986929681082	-4.79243100680784
237123_x_at	0.0385374999999994	2.53182375	0.434838637773057	0.673656197738431	0.999986929681082	-4.79243219042073
236103_at	0.0567624999999987	3.67589875	0.434788107083802	0.673691575744818	0.999986929681082	-4.79244105777097
223247_at	-0.0566524999999984	9.35825625	-0.434762586498533	0.673709443770231	0.999986929681082	-4.79244553587077
239594_at	-0.0840424999999998	3.65817125	-0.43472442906544	0.673736159781101	0.999986929681082	-4.79245223090127
214877_at	-0.0628575000000016	6.89686375	-0.434713472201003	0.673743831342824	0.999986929681082	-4.79245415327032
1566990_x_at	0.0396700000000028	8.5237875	0.434711143655202	0.673745461703313	0.999986929681082	-4.79245456180512
218399_s_at	-0.142089999999996	8.9093825	-0.434697225250435	0.673755206886	0.999986929681082	-4.79245700369543
242514_at	0.0398975000000004	4.43701375	0.434669587344818	0.673774558175584	0.999986929681082	-4.79246185236303
1559226_x_at	-0.0555649999999988	7.156955	-0.434668336113265	0.673775434258943	0.999986929681082	-4.79246207186655
218214_at	0.0848750000000003	10.3077175	0.43466044868965	0.67378095686223	0.999986929681082	-4.79246345554345
229344_x_at	0.197095000000002	7.2587875	0.434655886415689	0.673784151277091	0.999986929681082	-4.79246425588446
209012_at	-0.0477150000000002	9.6200925	-0.434644553544463	0.673792086361302	0.999986929681082	-4.79246624392961
1563339_at	0.0426274999999992	3.75943375	0.434639782459585	0.673795427006705	0.999986929681082	-4.79246708087267
210210_at	-0.0432975000000004	6.53299625	-0.434563434121062	0.673848886044948	0.999986929681082	-4.79248047271948
213614_x_at	-0.0344499999999996	14.4309	-0.434561193355908	0.673850455055799	0.999986929681082	-4.79248086572668
238991_at	0.0651249999999992	4.605205	0.434465532877586	0.673917439226571	0.999986929681082	-4.79249764182603
227701_at	0.204840000000001	7.083995	0.434458793482279	0.673922158455667	0.999986929681082	-4.79249882359214
208069_x_at	0.0452325	6.39343625	0.434395450543115	0.673966514776988	0.999986929681082	-4.79250993006259
235500_at	0.0666925000000003	6.35390625	0.434354729440527	0.673995030704309	0.999986929681082	-4.79251706924952
1568933_at	0.0483124999999989	4.18423875	0.434328874344543	0.674013136638792	0.999986929681082	-4.79252160181686
1557459_at	-0.0388149999999996	2.8317225	-0.434328282800972	0.674013550890433	0.999986929681082	-4.79252170551536
229955_at	0.105664999999999	6.1386425	0.434289165708483	0.674040944428816	0.999986929681082	-4.79252856250915
222350_at	0.0694100000000004	4.44597	0.434272176932498	0.674052841755921	0.999986929681082	-4.79253154036076
204862_s_at	-0.0593175000000006	9.29136125	-0.434231590688027	0.674081264897342	0.999986929681082	-4.79253865401768
235009_at	0.133030000000002	5.882235	0.434226974177111	0.674084497942009	0.999986929681082	-4.79253946312622
206084_at	0.121272500000002	6.74648375	0.434210478289981	0.674096050434007	0.999986929681082	-4.79254235419699
242277_at	-0.184064999999999	6.279195	-0.434197498277133	0.674105140732428	0.999986929681082	-4.79254462900311
240753_at	0.0629124999999999	3.91127625	0.434135243336344	0.674148740537372	0.999986929681082	-4.79255553858011
235996_at	-0.0399200000000013	4.64161	-0.43410732492057	0.674168293416928	0.999986929681082	-4.79256043053779
1558170_at	0.0510524999999999	3.11198375	0.434084630432019	0.674184187868075	0.999986929681082	-4.79256440692484
214960_at	0.1294825	7.21586625	0.434077098678651	0.674189462890627	0.999986929681082	-4.79256572654884
211619_s_at	0.0486949999999995	6.457175	0.434072504049563	0.674192680845351	0.999986929681082	-4.79256653155444
217085_at	-0.0371724999999996	2.65716625	-0.434063945793553	0.674198674836426	0.999986929681082	-4.79256803098916
202116_at	0.0632824999999997	9.64050625	0.43404540914402	0.674211657530717	0.999986929681082	-4.79257127857664
223714_at	0.0653424999999999	5.89782125	0.434026945700122	0.674224589066038	0.999986929681082	-4.79257451320971
224921_at	0.0563575000000007	8.48302625	0.434008123653006	0.674237771877834	0.999986929681082	-4.7925778105345
240822_at	-0.0511025000000016	4.08590125	-0.433972236687087	0.674262907146844	0.999986929681082	-4.79258409699255
1569560_at	-0.0532425000000001	3.27279125	-0.433963118692386	0.674269293467741	0.999986929681082	-4.79258569414936
226727_at	0.0567775000000026	9.33354125	0.433930573400025	0.674292088690614	0.999986929681082	-4.79259139470135
225095_at	-0.0802600000000009	8.418875	-0.433901239129636	0.674312635163948	0.999986929681082	-4.79259653247623
1552476_s_at	-0.0568750000000007	7.0480575	-0.43387259906542	0.674332695671549	0.999986929681082	-4.79260154835049
205940_at	-0.0549100000000005	4.63611	-0.433862356749811	0.674339869815115	0.999986929681082	-4.79260334206207
32069_at	-0.0765150000000006	9.37974	-0.433781256631508	0.67439667693129	0.999986929681082	-4.79261754352876
242430_at	0.0530050000000006	3.741435	0.433751908361664	0.674417234656575	0.999986929681082	-4.79262268210163
238379_x_at	-0.0450850000000007	3.5291975	-0.433751763764289	0.674417335944105	0.999986929681082	-4.7926227074183
232437_at	-0.0637700000000008	7.3526775	-0.433741230928042	0.674424714000939	0.999986929681082	-4.79262455152713
237231_at	-0.0591225000000009	5.05922625	-0.433738699542626	0.674426487195025	0.999986929681082	-4.79262499472062
232829_at	0.0535325000000011	3.90420125	0.433682828610089	0.674465624407906	0.999986929681082	-4.79263477595527
1561175_at	0.0505025000000003	5.81660375	0.433657250565979	0.674483541999663	0.999986929681082	-4.79263925346932
229182_at	0.0452275000000002	7.34280625	0.43361135094538	0.674515695533511	0.999986929681082	-4.79264728771769
203809_s_at	0.0579599999999987	5.5253225	0.433602030134971	0.674522225018638	0.999986929681082	-4.79264891913091
208526_at	-0.0649724999999997	5.33711625	-0.433581161521604	0.674536844162602	0.999986929681082	-4.79265257162696
1552899_at	-0.0509325	3.23734125	-0.433554888879156	0.674555249209394	0.999986929681082	-4.79265716972092
230579_at	0.0568825000000004	6.92222625	0.433541693301007	0.67456449333056	0.999986929681082	-4.79265947904044
233658_at	-0.0930175000000002	5.24703875	-0.433536139585407	0.674568383985898	0.999986929681082	-4.7926604509603
214050_at	0.0515174999999992	5.38231125	0.433529634059696	0.674572941444727	0.999986929681082	-4.79266158943548
213389_at	0.0573725000000014	8.15921625	0.433519702335804	0.674579899160352	0.999986929681082	-4.79266332746886
202761_s_at	-0.0978025000000002	5.02754375	-0.433494387063557	0.674597634039893	0.999986929681082	-4.79266775742643
226017_at	0.0809250000000006	9.24304	0.433490675156187	0.674600234473312	0.999986929681082	-4.79266840695835
201489_at	-0.0934850000000012	10.4190825	-0.43348871166466	0.674601610029136	0.999986929681082	-4.79266875053982
215760_s_at	-0.0714125000000001	6.98551125	-0.433454726378836	0.674625419173632	0.999986929681082	-4.79267469722294
203545_at	0.0818225000000012	9.64634125	0.433441339108252	0.674634798027049	0.999986929681082	-4.79267703958335
240025_x_at	-0.0406199999999997	3.9804675	-0.433428864632596	0.674643537447838	0.999986929681082	-4.79267922217184
224376_s_at	0.0496749999999988	12.5619125	0.433396695198894	0.674666075082259	0.999986929681082	-4.79268485040476
240085_at	0.0796400000000013	4.2178525	0.433371766572758	0.674683540102565	0.999986929681082	-4.79268921154687
1562166_at	0.0562674999999997	5.81858875	0.433360731303356	0.674691271488742	0.999986929681082	-4.79269114203877
241032_at	0.0439875000000001	2.92463375	0.433333829544284	0.674710119215749	0.999986929681082	-4.79269584799566
222192_s_at	0.0882650000000016	7.7002	0.433289797871244	0.674740968901231	0.999986929681082	-4.79270354991937
229885_at	0.1217275	6.87194125	0.433282578927113	0.674746026734066	0.999986929681082	-4.79270481257142
39854_r_at	-0.0636625000000013	9.29616375	-0.433239814530206	0.674775989248084	0.999986929681082	-4.79271229200881
215544_s_at	0.053682499999999	6.70558125	0.433222327046749	0.674788241879574	0.999986929681082	-4.79271535034804
237878_at	0.0622675000000017	6.27243375	0.433209805144216	0.674797015431293	0.999986929681082	-4.79271754019917
233240_at	0.0502574999999998	4.19190625	0.4331825784994	0.67481609213386	0.999986929681082	-4.79272230143578
1555339_at	-0.0494475000000012	5.79303875	-0.433167818798572	0.674826433812233	0.999986929681082	-4.79272488240907
1560785_at	-0.0505949999999986	5.07504	-0.433160485369165	0.674831572152321	0.999986929681082	-4.79272616474767
206782_s_at	0.0581300000000002	7.8624625	0.43313016921321	0.674852814069359	0.999986929681082	-4.79273146567779
216221_s_at	-0.105117500000002	8.86303625	-0.433083475707144	0.674885531856881	0.999986929681082	-4.79273962958997
1564122_at	-0.0517874999999988	5.17546875	-0.433025739112812	0.674925988446722	0.999986929681082	-4.79274972314215
240239_at	0.1296625	5.13272875	0.432967425932598	0.674966850171015	0.999986929681082	-4.792759916216
220525_s_at	0.121650000000001	10.775125	0.432944421683376	0.674982970219	0.999986929681082	-4.79276393697798
1566892_at	0.0591124999999995	2.84306125	0.432893432821082	0.675018700887656	0.999986929681082	-4.79277284827487
203449_s_at	-0.134549999999999	8.7902125	-0.43288844901119	0.675022193360233	0.999986929681082	-4.79277371924006
1560866_at	0.0537825000000005	6.65556625	0.432860146499185	0.675042026885725	0.999986929681082	-4.79277866517841
206362_x_at	0.0592424999999999	8.04622125	0.432838002184487	0.675057545120946	0.999986929681082	-4.7927825347447
1560998_x_at	-0.0530024999999998	2.55418875	-0.432832226834701	0.675061592382101	0.999986929681082	-4.7927835439168
222241_at	-0.0806199999999997	6.3516675	-0.432823930836747	0.675067406087342	0.999986929681082	-4.79278499351947
243659_at	-0.0777649999999985	5.092455	-0.432812657433283	0.675075306348004	0.999986929681082	-4.79278696333796
234429_at	-0.0894250000000003	4.7866225	-0.432800776033857	0.675083632729977	0.999986929681082	-4.79278903934055
232193_at	-0.0498774999999991	5.68961875	-0.432737067080254	0.67512828020698	0.999986929681082	-4.79280017011271
225416_at	-0.0828325000000003	9.45718375	-0.43269945000797	0.675154643022103	0.999986929681082	-4.79280674157858
1562697_at	0.0490324999999983	6.91515625	0.432690044077278	0.675161234963927	0.999986929681082	-4.79280838465199
214071_at	0.0422500000000001	3.47883	0.432657446714539	0.675184080341674	0.999986929681082	-4.79281407865826
211295_x_at	0.0562825	6.08920125	0.432653601094803	0.675186775510255	0.999986929681082	-4.79281475037273
227241_at	0.037034999999999	3.12208	0.432617430911012	0.675212125302022	0.999986929681082	-4.79282106794616
1564520_s_at	0.0800624999999986	9.85838625	0.432602434511369	0.675222635621258	0.999986929681082	-4.7928236871094
1560119_at	-0.0482575000000018	4.37311125	-0.432542983872905	0.675264302696881	0.999986929681082	-4.79283406949438
227569_at	-0.0692075000000001	7.46522625	-0.432533939117738	0.675270641982239	0.999986929681082	-4.79283564894211
1555794_at	-0.0530675	2.72835625	-0.432528249351992	0.675274629837394	0.999986929681082	-4.79283664250625
238409_x_at	-0.0620649999999991	3.4746375	-0.432502414018661	0.675292737495035	0.999986929681082	-4.79284115379669
225185_at	-0.0759050000000006	10.001605	-0.432416878622566	0.675352689738191	0.999986929681082	-4.79285608793893
1555894_s_at	0.0537075000000007	7.33909875	0.432410117323881	0.675357428873431	0.999986929681082	-4.79285726831714
204443_at	-0.044532499999999	8.04152125	-0.432372469005569	0.675383817640014	0.999986929681082	-4.79286384059293
231594_at	-0.051587500000001	4.72414125	-0.432335890661704	0.675409456878275	0.999986929681082	-4.79287022557033
243752_s_at	-0.0665949999999995	5.202485	-0.432319308660495	0.675421080017595	0.999986929681082	-4.7928731198953
221319_at	-0.0588674999999981	4.45230125	-0.432315839505264	0.675423511730384	0.999986929681082	-4.79287372540996
240070_at	-0.0507499999999999	5.22693	-0.432221185565745	0.675489861167817	0.999986929681082	-4.79289024478127
238475_at	-0.0498499999999993	5.021395	-0.432153250077106	0.675537483628349	0.999986929681082	-4.79290209905936
230431_at	-0.0552599999999996	6.02488	-0.432148607630122	0.675540738017463	0.999986929681082	-4.79290290907097
1562496_at	-0.0398449999999979	6.27455	-0.432140504170814	0.675546418618391	0.999986929681082	-4.79290432293862
204909_at	-0.0744699999999998	4.9909325	-0.43213995542306	0.675546803296491	0.999986929681082	-4.79290441868161
236778_at	-0.0408899999999992	3.273095	-0.432097467277266	0.675576588246264	0.999986929681082	-4.79291183147305
216841_s_at	0.101032500000002	8.29986625	0.432075158712671	0.675592227186679	0.999986929681082	-4.79291572331475
1561301_at	0.0464724999999993	6.10061875	0.432063163422574	0.67560063629505	0.999986929681082	-4.79291781587594
210996_s_at	-0.0489500000000049	11.83275	-0.431861724599229	0.675741858867723	0.999986929681082	-4.79295294847036
214827_at	0.0558625000000008	3.66122625	0.431859091118747	0.675743705208401	0.999986929681082	-4.7929534076696
235450_at	0.129845	6.264395	0.431847599699855	0.675751761901662	0.999986929681082	-4.79295541139438
227636_at	0.158442500000002	7.81041125	0.431843156729507	0.675754876902811	0.999986929681082	-4.79295618608863
203557_s_at	-0.0682575000000014	8.58560875	-0.431804348217834	0.675782086128919	0.999986929681082	-4.79296295258038
214024_s_at	-0.0585375000000008	5.93059625	-0.431799179679276	0.675785709905733	0.999986929681082	-4.79296385370248
219228_at	-0.0795275000000011	7.24009125	-0.431720661539816	0.675840761792123	0.999986929681082	-4.7929775419075
202704_at	0.0562249999999995	11.0419625	0.431697082244355	0.675857294478483	0.999986929681082	-4.79298165207272
1561864_at	-0.0389449999999991	3.56207	-0.43164090321051	0.675896685295629	0.999986929681082	-4.79299144393247
215402_at	-0.0649149999999992	2.9608925	-0.431615540038564	0.675914469424335	0.999986929681082	-4.79299586427683
221845_s_at	0.0678175000000003	8.36301875	0.431605672762014	0.675921388210591	0.999986929681082	-4.79299758389986
241585_at	0.0581400000000007	3.79563	0.431575875399186	0.675942281868567	0.999986929681082	-4.79300277662231
1552455_at	0.0752024999999996	5.26682875	0.431573464132484	0.675943972641084	0.999986929681082	-4.79300319681391
1553437_at	-0.0407349999999989	5.41761	-0.431570190976908	0.675946267770387	0.999986929681082	-4.79300376719628
209625_at	0.0448675000000005	7.61685375	0.431551696247446	0.675959236299119	0.999986929681082	-4.79300699002464
1553204_at	0.0462450000000008	5.97928	0.431544358300407	0.675964381708434	0.999986929681082	-4.79300826867441
232375_at	0.0885525000000005	5.44783875	0.431530546917238	0.675974066375209	0.999986929681082	-4.79301067527627
216576_x_at	0.0533150000000004	4.9046325	0.431519268398046	0.675981975021369	0.999986929681082	-4.79301264047893
229290_at	-0.0471149999999998	5.4554575	-0.43149195976498	0.676001124367628	0.999986929681082	-4.79301739861715
240811_at	0.0395874999999997	2.38399125	0.431484133710611	0.676006612194816	0.999986929681082	-4.7930187621431
204798_at	-0.0631099999999973	5.5247625	-0.431475766114439	0.676012479787076	0.999986929681082	-4.79302021999577
1559259_at	-0.0498549999999995	3.0925875	-0.431447591356676	0.676032236883737	0.999986929681082	-4.79302512857612
227567_at	-0.154554999999998	7.8030475	-0.431439821302958	0.67603768555509	0.999986929681082	-4.79302648221496
243318_at	-0.0469600000000012	5.9520975	-0.431390941202438	0.676071962684784	0.999986929681082	-4.79303499720603
234133_s_at	-0.0658700000000012	5.9905925	-0.431359404347225	0.676094078294905	0.999986929681082	-4.79304049049713
205483_s_at	-0.0548749999999991	10.4705125	-0.431323212446588	0.676119458716006	0.999986929681082	-4.79304679417071
1563742_at	-0.0996850000000009	4.4319	-0.431316922797369	0.676123869524274	0.999986929681082	-4.79304788961107
1557195_at	0.0555074999999996	3.19280875	0.431248328846894	0.676171973967149	0.999986929681082	-4.79305983534534
212755_at	0.041315	5.1244125	0.431207869978685	0.67620034820451	0.999986929681082	-4.79306688048133
219109_at	0.173517500000002	8.08674375	0.43113748092468	0.676249714083185	0.999986929681082	-4.79307913591101
211213_at	0.0624649999999995	3.8563175	0.431122277551954	0.676260376861774	0.999986929681082	-4.79308178272253
1558778_s_at	0.0558500000000004	4.308885	0.431120256223747	0.676261794511821	0.999986929681082	-4.79308213461647
1554708_s_at	-0.0343249999999991	5.2962875	-0.431079271749161	0.676290539090387	0.999986929681082	-4.79308926928919
209901_x_at	0.0496499999999989	6.3326	0.431063610124908	0.676301523561084	0.999986929681082	-4.79309199553356
1555209_at	0.0641424999999991	4.72100875	0.43105074516633	0.676310546616556	0.999986929681082	-4.79309423488845
53912_at	-0.0603649999999991	9.5214325	-0.431039332570621	0.676318551078358	0.999986929681082	-4.79309622138366
225096_at	-0.0825500000000012	12.083925	-0.431021971705588	0.676330727564821	0.999986929681082	-4.79309924315003
241314_at	-0.0503124999999986	6.72197125	-0.431017479961021	0.676333877980808	0.999986929681082	-4.79310002494752
231279_at	-0.0481774999999991	3.23234125	-0.430956570750889	0.676376599084943	0.999986929681082	-4.79311062556961
239096_at	0.0575899999999994	5.9836175	0.430894515292434	0.676420125408931	0.999986929681082	-4.79312142424258
1554285_at	0.046800000000002	5.2146375	0.430876252220746	0.676432935552302	0.999986929681082	-4.793124602041
1555884_at	0.0584674999999999	2.62722125	0.430835810182725	0.676461302928399	0.999986929681082	-4.79313163856003
213809_x_at	-0.0438000000000001	6.938815	-0.430746423422295	0.676524003648137	0.999986929681082	-4.793147188789
239499_at	-0.0489250000000014	6.4963425	-0.430722059718562	0.67654109412566	0.999986929681082	-4.79315142671369
221150_at	-0.0656000000000008	5.8946475	-0.430721323751629	0.676541610389539	0.999986929681082	-4.79315155472737
206181_at	0.0754325000000016	4.23768375	0.430684481948536	0.676567454294383	0.999986929681082	-4.79315796270855
203387_s_at	-0.0699749999999995	7.4788	-0.430664073141965	0.676581770920477	0.999986929681082	-4.79316151223931
1561212_at	0.0387874999999998	4.79651875	0.430611901604977	0.676618369487231	0.999986929681082	-4.79317058527698
230487_at	-0.0598925000000001	4.02907875	-0.430575297878342	0.676644047698546	0.999986929681082	-4.79317695033675
234870_at	-0.0539400000000008	5.9066425	-0.430565314391433	0.676651051381053	0.999986929681082	-4.79317868628769
216926_s_at	-0.0536175000000005	4.72691375	-0.430551551182045	0.676660706693378	0.999986929681082	-4.79318107940341
1562650_at	-0.0427174999999993	2.87232875	-0.430548610687984	0.676662769547954	0.999986929681082	-4.79318159068059
212212_s_at	0.0658449999999995	9.1483625	0.430525051440032	0.676679297247934	0.999986929681082	-4.79318568691699
1553395_a_at	-0.0438725	5.53017625	-0.4305205888833	0.676682427920115	0.999986929681082	-4.79318646279619
234704_at	-0.0468925000000002	4.95443375	-0.430511787240578	0.676688602663686	0.999986929681082	-4.79318799306538
219785_s_at	0.0367275000000014	8.17784375	0.430511497417845	0.676688805987647	0.999986929681082	-4.79318804345398
214220_s_at	0.162582499999999	6.69223375	0.430506026505221	0.676692644089345	0.999986929681082	-4.79318899462118
217627_at	0.0965249999999989	6.7334775	0.430499043048236	0.676697543326096	0.999986929681082	-4.79319020874134
210909_x_at	0.0497700000000005	5.0568025	0.430476831210445	0.676713126123436	0.999986929681082	-4.7931940702936
1561710_at	0.0664224999999994	3.98202375	0.43044494466647	0.676735496529839	0.999986929681082	-4.79319961347807
225338_at	-0.0874474999999997	10.16417625	-0.430444717827384	0.67673565567285	0.999986929681082	-4.7931996529106
213117_at	-0.0557824999999994	8.70811625	-0.43042547521958	0.676749155729462	0.999986929681082	-4.79320299787464
1561653_at	-0.0537249999999991	2.4943075	-0.430399938265591	0.676767071904732	0.999986929681082	-4.79320743677579
234301_s_at	-0.0518649999999994	5.1138775	-0.43039879160988	0.676767876378628	0.999986929681082	-4.79320763608474
220391_at	0.0557300000000014	5.90422	0.430358346954755	0.676796251927914	0.999986929681082	-4.79321466576017
211207_s_at	-0.0452675000000005	2.76410375	-0.430293350153452	0.67684185413159	0.999986929681082	-4.79322596154265
238113_at	0.0775325000000011	4.14013375	0.430283060180274	0.676849073774731	0.999986929681082	-4.79322774968882
232991_at	0.0807249999999993	5.40413	0.430256432920025	0.676867756133985	0.999986929681082	-4.79323237667091
207591_s_at	0.0665699999999996	6.0452475	0.430239037322126	0.676879961451027	0.999986929681082	-4.79323539933509
221800_s_at	0.0716000000000001	8.7511175	0.430231669699461	0.676885130844539	0.999986929681082	-4.79323667950086
229410_at	0.0727500000000045	10.5232	0.430163167790321	0.676933195141463	0.999986929681082	-4.79324858110958
1555155_at	-0.0685600000000015	5.904475	-0.430130971729188	0.676955786007556	0.999986929681082	-4.79325417428131
219094_at	0.127677499999999	5.25955125	0.430129117546123	0.676957087034238	0.999986929681082	-4.79325449638221
1561612_at	0.0364074999999984	4.51195625	0.4301228929648	0.676961454651345	0.999986929681082	-4.79325557768082
1564758_at	0.0395600000000007	3.5958375	0.430099189065994	0.676978087139947	0.999986929681082	-4.79325969525226
1561211_at	0.0492349999999995	4.4514975	0.430062022608376	0.677004166371858	0.999986929681082	-4.79326615095848
232421_at	0.0403624999999987	5.38529875	0.430039220562972	0.677020166502071	0.999986929681082	-4.79327011134935
234862_at	-0.0447575000000002	4.56988875	-0.430027642353037	0.677028290964206	0.999986929681082	-4.79327212224444
206082_at	0.0484999999999989	5.0199225	0.429983925283446	0.677058967749852	0.999986929681082	-4.79327971453635
1554447_at	0.182539999999999	6.85248	0.429967294617106	0.67707063784995	0.999986929681082	-4.79328260257483
230174_at	0.167737500000003	7.55186125	0.42991079570156	0.677110285044386	0.999986929681082	-4.79329241324922
230567_at	0.0629000000000004	3.5881175	0.429907146901335	0.677112845566526	0.999986929681082	-4.79329304679849
241417_at	0.080797500000001	5.24835375	0.429895533498515	0.677120995226471	0.999986929681082	-4.79329506322586
238979_at	-0.0431575000000013	6.33863375	-0.429864537804407	0.677142746549852	0.999986929681082	-4.79330044473784
237447_at	0.0579599999999996	5.2734375	0.42982848429668	0.677168047605589	0.999986929681082	-4.79330670393686
221549_at	0.0524100000000001	8.6630425	0.429809397179639	0.677181442430683	0.999986929681082	-4.79331001742556
210244_at	-0.035587500000001	6.93436375	-0.429757560211321	0.677217820822494	0.999986929681082	-4.79331901553364
201505_at	0.138582499999998	10.31016125	0.42975128770135	0.67722222283381	0.999986929681082	-4.79332010427691
227659_at	0.0382524999999978	4.98228375	0.429749832992983	0.677223243741592	0.999986929681082	-4.79332035677402
